duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,count,srv_count,label
0.19,TCP,375,145,RSTO,0,0,0,36,56,BENIGN
1.43,TCP,524,56,REJ,0,0,0,41,56,Infiltration
0.02,ICMP,28,655,RSTO,0,0,0,30,66,BENIGN
0.82,TCP,107,621,SF,0,0,0,27,67,BENIGN
0.48,TCP,17,595,RSTO,0,0,0,50,25,PortScan
0.71,UDP,139,148,S0,0,1,1,11,27,BENIGN
0.83,UDP,1193,17,SF,0,0,0,17,91,BENIGN
0.38,UDP,33,33,SF,0,0,0,50,87,BENIGN
0.35,ICMP,247,96,RSTO,0,1,0,32,9,BENIGN
1.32,UDP,1,74,RSTO,0,0,0,23,61,BENIGN
2.05,UDP,374,621,REJ,1,0,0,45,36,BENIGN
0.21,TCP,65,1288,RSTO,0,1,0,18,11,BENIGN
0.1,UDP,41,508,S0,0,0,0,22,39,BENIGN
2.28,ICMP,123,392,REJ,0,0,0,28,7,Botnet
0.43,UDP,442,266,REJ,0,0,0,49,13,Botnet
0.8,ICMP,33,440,SF,0,0,0,42,71,PortScan
0.45,TCP,78,881,S0,0,0,0,15,47,BENIGN
0.13,TCP,2,275,S0,0,0,0,20,77,BENIGN
0.89,UDP,1036,50,REJ,0,0,0,32,6,Infiltration
0.74,TCP,269,53,REJ,0,0,0,87,4,PortScan
0.23,UDP,381,263,SF,0,0,0,56,43,BENIGN
0.6,TCP,316,121,RSTO,0,0,0,72,25,BENIGN
1.59,ICMP,46,723,S0,0,0,0,53,84,BENIGN
0.89,TCP,271,283,S0,0,0,0,43,73,BENIGN
0.1,UDP,42,338,SF,0,1,1,82,25,DoS
0.79,UDP,153,1,REJ,0,0,0,87,73,BENIGN
1.21,UDP,252,207,S0,0,1,0,22,41,BENIGN
1.57,ICMP,245,169,SF,0,0,0,98,83,Botnet
0.99,TCP,38,367,REJ,0,0,0,20,12,Infiltration
0.17,UDP,10,144,SF,0,0,0,99,35,BENIGN
1.24,ICMP,480,1126,S0,0,0,0,80,68,BENIGN
1.13,ICMP,388,332,REJ,0,0,0,1,56,BENIGN
0.02,ICMP,25,323,SF,0,0,0,51,83,BruteForce
0.53,TCP,40,755,SF,0,0,0,57,50,BENIGN
0.4,TCP,669,1602,SF,0,0,0,42,44,BENIGN
1.11,TCP,439,66,S0,0,0,0,52,6,BENIGN
0.24,ICMP,1668,499,S0,0,0,0,77,31,BENIGN
0.89,TCP,87,53,RSTO,0,0,0,95,96,BruteForce
2.44,UDP,200,183,S0,0,0,0,26,73,BENIGN
1.6,ICMP,80,31,SF,0,0,0,88,48,BENIGN
2.54,TCP,292,292,S0,0,0,0,92,90,DoS
3.84,ICMP,36,189,SF,0,1,0,63,6,PortScan
0.01,ICMP,40,297,SF,0,0,2,97,37,BENIGN
0.97,TCP,22,339,SF,0,0,0,61,98,DoS
0.53,ICMP,354,289,REJ,1,0,0,88,21,DoS
1.97,TCP,204,104,RSTO,0,2,0,62,91,BENIGN
0.29,TCP,288,544,RSTO,0,0,0,67,52,BENIGN
3.96,TCP,634,240,SF,0,0,0,61,83,Botnet
0.95,ICMP,404,201,S0,0,1,1,46,91,BENIGN
1.58,ICMP,185,1304,RSTO,0,0,0,49,67,BENIGN
0.09,TCP,1247,100,SF,0,0,0,24,89,PortScan
0.2,ICMP,182,225,S0,0,0,0,46,34,Infiltration
1.42,TCP,35,344,REJ,0,0,0,57,51,BENIGN
0.02,UDP,1474,40,REJ,0,0,0,72,21,DoS
1.7,ICMP,6,131,SF,0,0,0,14,75,DoS
0.01,ICMP,239,485,S0,0,0,0,2,27,BENIGN
1.07,UDP,110,81,REJ,0,0,0,6,28,BENIGN
0.45,UDP,210,203,REJ,0,0,0,76,4,BENIGN
0.95,UDP,245,298,REJ,0,0,0,61,41,BENIGN
1.19,TCP,82,333,S0,0,0,0,36,53,BENIGN
0.42,TCP,244,390,SF,0,0,0,90,48,BENIGN
0.11,UDP,423,602,SF,0,0,0,93,90,BENIGN
0.07,TCP,92,149,REJ,0,0,0,68,85,BENIGN
0.89,ICMP,145,367,SF,0,1,0,30,39,BENIGN
0.74,UDP,93,395,RSTO,0,0,0,48,68,BruteForce
1.36,ICMP,515,107,REJ,0,1,0,16,49,PortScan
0.71,TCP,387,1034,S0,0,0,0,64,64,BruteForce
0.55,UDP,614,601,SF,0,0,0,8,55,BENIGN
0.51,TCP,55,102,S0,0,1,1,96,68,PortScan
0.03,ICMP,22,337,SF,0,1,0,35,50,BENIGN
0.41,TCP,38,379,S0,1,0,0,24,23,Botnet
3.73,ICMP,52,169,S0,0,0,0,31,56,BENIGN
2.07,TCP,228,597,SF,0,0,1,34,9,BENIGN
0.4,ICMP,1061,351,REJ,0,0,0,5,24,BENIGN
0.89,TCP,132,322,REJ,0,0,0,14,29,Botnet
1.88,UDP,954,74,S0,0,0,0,37,7,BENIGN
0.58,UDP,11,157,RSTO,0,0,0,81,18,BENIGN
0.02,TCP,784,170,S0,0,0,0,20,66,BENIGN
0.08,ICMP,59,396,RSTO,0,0,0,65,28,BENIGN
0.71,TCP,730,289,REJ,1,0,0,16,43,BENIGN
3.49,UDP,17,26,RSTO,0,0,0,87,41,BENIGN
1.18,ICMP,888,110,SF,0,0,0,11,63,BENIGN
0.07,TCP,67,192,RSTO,0,0,0,68,29,BENIGN
0.21,TCP,108,400,SF,0,0,0,44,45,BENIGN
1.48,ICMP,202,408,S0,0,0,0,87,17,BENIGN
1.84,TCP,143,202,RSTO,0,0,0,95,95,BENIGN
0.96,UDP,330,37,SF,0,0,1,61,17,BENIGN
1.03,UDP,1104,103,S0,0,1,0,31,31,BENIGN
0.03,ICMP,279,88,RSTO,0,0,0,69,87,Botnet
1.76,TCP,383,455,RSTO,0,0,0,91,10,BENIGN
1.55,TCP,27,59,SF,0,0,0,93,70,BENIGN
0.3,UDP,296,187,S0,0,2,0,77,27,BENIGN
1.23,ICMP,181,333,SF,0,0,0,99,75,BENIGN
0.24,ICMP,650,1003,RSTO,0,1,0,61,20,BruteForce
0.04,ICMP,147,2154,S0,0,0,0,9,46,BENIGN
0.22,UDP,341,916,REJ,0,0,0,50,69,DoS
0.2,UDP,77,380,REJ,0,0,0,18,32,BENIGN
0.41,ICMP,90,411,REJ,0,0,0,15,69,BENIGN
0.54,ICMP,141,427,RSTO,0,0,0,24,62,BENIGN
0.71,TCP,108,595,REJ,0,1,0,95,86,BENIGN
0.65,TCP,87,909,RSTO,0,0,0,47,65,PortScan
0.32,ICMP,15,177,S0,1,0,0,71,20,BENIGN
0.03,UDP,543,161,SF,0,0,0,73,51,BENIGN
0.93,UDP,19,185,RSTO,0,0,0,80,79,BENIGN
0.5,TCP,655,323,S0,0,0,0,34,75,BruteForce
0.35,ICMP,40,448,S0,0,1,0,96,32,BENIGN
2.02,UDP,20,613,S0,0,0,0,23,59,BENIGN
1.37,UDP,248,182,SF,1,1,0,20,55,DoS
1.95,UDP,209,135,RSTO,0,0,0,45,92,PortScan
0.68,UDP,202,1228,S0,0,0,0,36,28,PortScan
0.14,TCP,256,79,REJ,0,0,0,46,17,BruteForce
1.19,UDP,101,75,REJ,0,0,0,9,34,BENIGN
0.23,UDP,326,377,S0,0,0,0,14,60,BENIGN
0.58,ICMP,209,59,REJ,0,1,0,43,59,BENIGN
0.07,ICMP,122,152,REJ,0,0,1,84,60,BruteForce
1.74,TCP,525,103,RSTO,0,0,0,77,88,BENIGN
0.13,TCP,390,55,SF,0,1,0,61,66,BENIGN
2.33,TCP,150,260,RSTO,0,0,0,81,60,Botnet
2.0,TCP,564,140,S0,0,0,0,22,91,Botnet
0.62,UDP,758,186,S0,0,0,0,5,9,BENIGN
1.36,ICMP,230,65,REJ,0,0,0,59,52,BENIGN
0.97,UDP,72,438,RSTO,0,0,0,32,83,BENIGN
1.62,UDP,742,113,S0,0,0,0,93,36,BruteForce
0.57,UDP,63,125,S0,0,1,0,76,57,BENIGN
1.54,ICMP,14,87,REJ,0,0,0,35,93,BENIGN
0.62,TCP,119,170,REJ,0,0,0,4,11,BENIGN
2.83,TCP,389,186,S0,0,1,0,81,32,BENIGN
0.67,ICMP,770,226,RSTO,0,0,0,85,91,BENIGN
0.62,ICMP,304,1028,SF,0,0,0,82,52,BENIGN
1.54,TCP,909,705,RSTO,0,0,0,47,39,BENIGN
1.72,UDP,29,282,REJ,0,0,0,73,88,DoS
0.81,TCP,18,11,S0,0,1,0,78,91,BENIGN
0.2,ICMP,278,284,REJ,0,0,0,54,64,BENIGN
0.63,TCP,1015,28,S0,0,0,0,60,27,Botnet
3.44,TCP,209,371,S0,0,0,1,51,40,BENIGN
1.4,TCP,15,148,SF,0,0,0,88,96,BENIGN
1.67,ICMP,75,545,REJ,0,0,0,13,86,BENIGN
0.03,ICMP,84,856,SF,0,0,0,35,49,BENIGN
0.63,TCP,123,161,RSTO,0,1,0,16,96,BENIGN
1.04,TCP,13,185,REJ,0,0,0,68,48,BENIGN
1.77,UDP,705,267,SF,1,0,0,3,99,BENIGN
0.05,UDP,217,65,REJ,0,1,0,98,65,DoS
1.91,TCP,333,786,SF,0,0,0,62,34,BENIGN
0.79,ICMP,20,170,SF,0,0,0,79,1,Botnet
0.22,UDP,16,54,REJ,0,0,0,31,42,BENIGN
0.38,TCP,264,431,RSTO,0,2,0,1,60,BENIGN
0.33,UDP,654,74,SF,0,0,0,62,99,BENIGN
0.76,UDP,225,46,SF,0,0,0,1,93,BENIGN
0.05,UDP,630,248,REJ,0,1,0,33,18,BENIGN
0.17,ICMP,499,333,RSTO,0,0,0,90,70,BENIGN
1.68,TCP,23,252,REJ,0,0,0,42,6,Infiltration
0.14,ICMP,67,320,S0,0,0,0,65,91,BENIGN
0.27,ICMP,321,36,REJ,0,0,0,16,39,BENIGN
0.6,UDP,175,193,S0,0,0,0,37,55,BENIGN
0.73,TCP,103,132,SF,0,1,0,52,19,BruteForce
1.44,UDP,162,1087,RSTO,0,0,0,35,38,BENIGN
0.59,ICMP,176,15,RSTO,0,0,0,72,3,PortScan
1.56,ICMP,724,106,REJ,0,1,0,47,20,BENIGN
0.96,TCP,32,853,S0,0,0,0,99,66,Infiltration
0.12,ICMP,98,1231,REJ,0,1,0,2,71,PortScan
0.17,ICMP,231,522,RSTO,0,0,0,44,5,BENIGN
0.57,TCP,359,23,S0,0,2,0,53,25,BENIGN
0.51,UDP,298,247,RSTO,0,0,1,82,53,BENIGN
1.36,TCP,852,153,S0,0,0,0,74,77,BENIGN
0.87,ICMP,476,492,REJ,0,0,0,10,12,BENIGN
0.49,TCP,244,16,SF,0,0,0,45,69,BENIGN
0.19,UDP,72,65,SF,0,3,0,76,12,BENIGN
0.26,ICMP,179,201,S0,0,0,0,58,82,BENIGN
0.86,UDP,354,51,S0,0,1,0,24,67,BENIGN
0.55,UDP,545,353,SF,0,0,0,22,54,BENIGN
0.72,TCP,963,515,REJ,0,0,0,41,4,BENIGN
0.19,UDP,279,365,REJ,0,0,1,5,19,BENIGN
1.09,TCP,224,174,RSTO,0,1,0,86,85,BENIGN
1.91,TCP,5,632,RSTO,0,0,0,4,89,BENIGN
0.3,UDP,22,44,SF,0,2,0,82,67,BENIGN
0.68,TCP,50,90,SF,0,1,0,94,7,Infiltration
3.71,TCP,16,201,SF,0,1,0,97,9,BENIGN
0.41,UDP,153,18,S0,0,0,0,59,4,BruteForce
0.9,ICMP,123,30,RSTO,0,0,1,22,55,PortScan
0.09,TCP,304,151,SF,0,0,0,60,23,BENIGN
0.93,TCP,230,864,SF,0,1,0,70,75,BENIGN
0.09,UDP,271,717,RSTO,0,1,0,11,83,BENIGN
3.2,TCP,191,188,SF,0,0,0,46,65,BENIGN
1.26,UDP,97,46,SF,0,0,1,41,4,BENIGN
1.55,ICMP,916,58,REJ,0,0,0,7,9,BENIGN
1.22,ICMP,27,142,RSTO,0,0,1,24,42,BENIGN
0.89,UDP,838,70,REJ,0,1,1,8,71,DoS
0.6,ICMP,111,25,RSTO,0,0,0,12,26,BENIGN
1.95,UDP,215,336,SF,0,2,0,10,21,BENIGN
3.14,TCP,34,261,S0,0,0,1,11,10,BENIGN
0.69,ICMP,22,103,S0,0,0,0,20,10,BruteForce
2.68,TCP,168,452,REJ,0,0,0,44,62,DoS
0.88,TCP,406,448,S0,0,0,0,23,65,PortScan
0.77,UDP,94,202,S0,0,0,0,22,67,BENIGN
0.61,ICMP,247,30,REJ,0,0,0,45,99,BENIGN
0.23,ICMP,97,752,SF,0,0,0,22,12,PortScan
0.0,TCP,147,331,RSTO,1,0,0,39,91,BENIGN
0.28,TCP,710,85,SF,1,0,0,41,81,Botnet
0.71,UDP,581,282,REJ,0,0,0,56,19,BENIGN
0.48,ICMP,217,155,SF,1,1,1,67,74,BENIGN
0.6,UDP,81,302,SF,0,0,0,35,43,BENIGN
3.94,UDP,64,192,REJ,0,0,0,16,90,BENIGN
0.43,UDP,924,199,REJ,0,0,0,18,8,BENIGN
0.6,ICMP,67,399,REJ,0,0,0,13,52,BENIGN
0.14,UDP,495,285,S0,0,0,1,22,2,DoS
0.05,ICMP,138,24,REJ,0,0,0,9,76,BENIGN
1.49,UDP,1273,20,REJ,0,0,0,70,39,BENIGN
0.85,TCP,137,109,REJ,0,1,0,9,54,BENIGN
1.43,UDP,129,168,REJ,1,0,0,18,40,BENIGN
0.16,UDP,304,96,SF,1,1,0,64,95,BENIGN
0.85,ICMP,977,316,REJ,0,0,0,97,29,BENIGN
0.29,TCP,1121,65,RSTO,0,1,0,38,72,BENIGN
0.26,TCP,368,365,REJ,0,0,0,51,15,BENIGN
0.01,ICMP,421,445,RSTO,0,0,1,58,26,BENIGN
0.14,ICMP,248,39,RSTO,0,0,0,22,48,BENIGN
0.37,TCP,422,315,S0,0,0,0,97,41,BENIGN
0.12,ICMP,589,976,S0,0,0,0,56,68,DoS
4.26,TCP,199,64,SF,0,0,0,29,33,Botnet
0.37,UDP,290,720,REJ,1,1,0,55,12,BENIGN
0.14,UDP,231,279,REJ,0,0,0,80,50,BENIGN
0.22,TCP,247,268,RSTO,0,1,0,4,75,Infiltration
0.89,TCP,662,15,REJ,0,0,0,36,94,BENIGN
0.07,UDP,131,413,RSTO,0,0,0,74,53,BENIGN
1.98,UDP,70,195,S0,0,0,0,32,90,BENIGN
3.26,TCP,182,383,SF,0,0,0,96,50,BENIGN
0.28,ICMP,69,496,S0,0,0,0,14,30,BENIGN
0.6,ICMP,206,222,REJ,0,0,0,84,97,Botnet
0.02,TCP,701,91,RSTO,0,0,0,18,31,BENIGN
1.02,ICMP,288,45,S0,0,0,0,67,2,BENIGN
0.53,UDP,580,52,REJ,1,0,0,70,79,DoS
0.31,UDP,54,605,RSTO,0,0,0,82,66,BENIGN
0.23,ICMP,693,39,REJ,0,0,0,96,53,PortScan
1.06,TCP,276,145,REJ,0,0,0,9,76,BENIGN
0.54,UDP,9,122,SF,0,0,0,26,82,BENIGN
0.2,UDP,300,601,S0,0,2,0,48,72,BENIGN
1.17,UDP,907,194,REJ,0,0,0,19,67,PortScan
0.83,ICMP,24,1691,REJ,0,2,0,70,99,Botnet
1.96,TCP,262,400,SF,0,0,0,2,56,BENIGN
0.12,ICMP,741,570,SF,0,0,0,28,33,BENIGN
1.54,TCP,2,31,RSTO,1,0,1,84,31,BENIGN
1.12,TCP,299,87,REJ,0,0,0,78,68,BENIGN
0.12,ICMP,193,43,REJ,0,0,0,97,23,BENIGN
1.19,UDP,127,186,REJ,0,0,0,68,45,DoS
0.58,TCP,296,380,REJ,0,0,0,53,35,PortScan
2.9,ICMP,16,55,SF,0,0,0,92,65,BENIGN
0.15,UDP,419,41,S0,0,0,0,42,3,BruteForce
1.03,TCP,1,286,SF,0,0,0,30,10,BENIGN
0.48,TCP,109,78,RSTO,0,0,0,18,94,BENIGN
3.14,UDP,210,195,SF,0,0,0,9,28,BENIGN
0.4,TCP,141,15,S0,0,0,1,7,80,PortScan
3.28,ICMP,110,342,REJ,0,0,1,53,4,Botnet
2.32,TCP,533,233,RSTO,0,0,0,79,57,BENIGN
0.32,TCP,819,312,RSTO,0,1,1,91,68,DoS
1.63,UDP,620,96,REJ,0,0,0,5,23,PortScan
5.43,ICMP,221,97,S0,0,0,0,43,23,BENIGN
0.29,UDP,646,484,SF,0,0,0,69,50,BENIGN
0.57,ICMP,760,380,REJ,0,0,0,86,79,Botnet
0.73,UDP,157,260,S0,0,0,0,87,77,BENIGN
0.35,TCP,99,296,S0,0,0,0,13,1,Infiltration
0.02,ICMP,31,29,S0,0,0,0,70,24,DoS
0.25,ICMP,195,581,REJ,0,0,0,47,44,BENIGN
0.33,TCP,877,440,S0,0,0,0,45,65,BENIGN
0.59,UDP,246,267,RSTO,0,1,0,98,45,BENIGN
0.19,ICMP,330,752,RSTO,0,2,0,2,77,BENIGN
2.07,TCP,35,55,SF,0,0,0,9,38,Botnet
1.22,TCP,46,348,SF,0,0,0,22,81,DoS
0.09,ICMP,187,988,S0,0,0,0,90,56,BENIGN
1.05,ICMP,906,111,S0,0,0,0,20,51,BENIGN
1.06,ICMP,134,4,S0,0,0,0,74,30,BENIGN
3.13,TCP,629,398,SF,0,0,0,85,84,BENIGN
0.0,UDP,38,2,RSTO,0,1,0,60,5,BENIGN
0.28,UDP,287,617,RSTO,0,0,0,11,69,BENIGN
2.63,ICMP,275,17,REJ,0,0,0,21,37,BENIGN
2.69,TCP,589,317,SF,0,1,0,82,80,BENIGN
1.28,TCP,0,142,S0,0,0,1,66,21,BENIGN
1.45,ICMP,63,68,RSTO,0,0,2,53,98,BENIGN
0.1,TCP,74,685,REJ,0,0,1,93,70,BENIGN
0.72,TCP,898,411,RSTO,0,0,0,22,70,DoS
0.26,TCP,50,124,REJ,0,0,0,80,74,BENIGN
0.2,ICMP,11,100,S0,0,0,0,24,95,BruteForce
1.66,ICMP,229,399,S0,0,0,0,66,6,BENIGN
0.15,ICMP,225,543,RSTO,0,0,0,95,67,BENIGN
0.63,UDP,557,377,SF,0,0,0,26,44,BENIGN
2.79,UDP,891,306,RSTO,0,0,0,71,55,BENIGN
0.21,ICMP,232,77,SF,0,0,0,36,52,BENIGN
3.82,TCP,797,574,RSTO,0,0,0,37,89,BENIGN
5.17,TCP,387,415,SF,0,0,1,18,84,BENIGN
0.81,ICMP,92,218,S0,0,0,0,27,99,BENIGN
0.19,TCP,791,214,REJ,0,1,1,94,65,BENIGN
0.38,TCP,330,252,SF,0,0,0,74,52,PortScan
0.55,UDP,160,528,S0,0,0,0,95,31,BENIGN
0.37,TCP,342,406,REJ,0,0,0,80,78,BENIGN
0.33,TCP,153,581,S0,0,0,0,19,67,BENIGN
3.58,ICMP,36,212,S0,0,0,0,58,80,BENIGN
0.17,UDP,380,293,S0,1,0,0,36,78,BENIGN
1.32,UDP,521,578,SF,1,0,0,33,67,PortScan
0.0,TCP,391,79,S0,0,0,0,61,6,Infiltration
0.91,ICMP,78,176,S0,0,1,0,6,9,PortScan
2.48,UDP,941,290,S0,0,0,1,80,97,BENIGN
0.34,UDP,7,740,SF,1,0,0,4,12,BENIGN
0.21,TCP,121,4,RSTO,0,0,0,9,66,DoS
1.05,UDP,90,71,S0,0,0,0,25,64,BENIGN
1.25,ICMP,14,80,RSTO,0,0,0,23,43,BENIGN
1.16,ICMP,156,118,S0,0,0,0,68,60,DoS
0.38,UDP,292,99,SF,0,0,0,57,67,PortScan
0.29,ICMP,642,267,RSTO,0,0,0,69,77,DoS
3.12,ICMP,1372,650,S0,0,0,0,26,31,DoS
2.57,TCP,495,303,RSTO,0,0,0,91,73,BENIGN
0.61,UDP,189,82,REJ,0,0,1,4,40,BENIGN
1.87,UDP,385,597,RSTO,0,0,0,21,72,BENIGN
0.6,TCP,556,299,S0,0,0,0,25,22,BENIGN
0.55,TCP,187,74,RSTO,0,0,1,75,90,BENIGN
0.17,TCP,461,134,S0,0,0,0,31,80,BENIGN
0.56,TCP,197,468,RSTO,0,0,0,81,96,BENIGN
0.77,ICMP,146,402,RSTO,0,0,0,7,35,BENIGN
0.02,ICMP,224,257,SF,0,0,0,91,65,BENIGN
0.59,TCP,337,46,SF,0,0,0,13,71,PortScan
1.52,UDP,389,487,RSTO,0,0,1,55,50,PortScan
1.14,UDP,132,110,SF,0,0,0,95,40,BENIGN
1.01,UDP,254,442,SF,0,0,0,68,75,BENIGN
2.4,TCP,721,312,REJ,0,0,0,9,11,BENIGN
0.02,ICMP,1122,92,S0,0,0,0,58,77,BENIGN
0.81,ICMP,77,71,S0,0,0,0,43,41,BENIGN
1.55,ICMP,64,42,REJ,0,0,0,30,4,DoS
0.78,ICMP,338,83,RSTO,0,0,1,88,89,BENIGN
0.39,UDP,160,51,SF,0,0,0,68,3,BENIGN
0.15,UDP,7,287,S0,0,0,0,61,74,BENIGN
2.19,ICMP,127,273,REJ,0,0,0,67,69,BENIGN
0.64,TCP,493,264,S0,0,0,0,54,76,BENIGN
2.1,ICMP,478,308,RSTO,0,1,0,39,34,BENIGN
0.88,ICMP,204,505,REJ,0,0,0,29,76,DoS
1.12,TCP,191,734,RSTO,0,0,1,21,53,BENIGN
1.63,ICMP,259,78,RSTO,0,0,0,12,38,BENIGN
1.08,UDP,74,265,REJ,0,0,0,82,79,BENIGN
0.51,TCP,223,24,S0,0,0,0,69,85,BENIGN
0.72,TCP,3,38,SF,0,1,0,23,4,DoS
1.62,ICMP,193,318,SF,0,0,0,17,75,Botnet
0.47,UDP,122,199,REJ,0,0,0,61,74,DoS
0.49,UDP,337,426,SF,0,0,0,31,71,PortScan
0.1,UDP,305,166,RSTO,0,0,0,12,73,DoS
2.46,ICMP,143,40,S0,0,0,0,48,18,BENIGN
0.1,ICMP,2,616,REJ,0,0,0,22,47,PortScan
1.04,UDP,87,25,RSTO,0,0,0,52,27,BENIGN
0.53,ICMP,301,62,RSTO,0,0,0,5,28,BruteForce
0.52,UDP,22,97,S0,0,0,1,84,57,BENIGN
1.14,ICMP,34,1606,S0,0,0,0,80,96,BENIGN
0.07,TCP,312,161,SF,0,0,0,74,74,BENIGN
0.9,TCP,422,208,S0,0,0,0,63,98,BENIGN
1.48,ICMP,116,440,REJ,0,0,0,76,5,BENIGN
1.76,ICMP,201,303,REJ,0,0,0,6,20,BENIGN
0.19,UDP,874,552,S0,1,0,0,87,55,BENIGN
2.28,TCP,873,199,S0,0,0,1,64,94,DoS
1.07,UDP,110,1074,RSTO,0,1,0,58,33,DoS
2.14,ICMP,498,478,REJ,0,0,0,25,64,BENIGN
0.66,UDP,270,153,SF,0,0,0,85,19,BENIGN
0.78,UDP,1112,144,RSTO,0,0,0,83,2,Infiltration
2.51,ICMP,194,795,RSTO,0,0,0,53,82,DoS
2.3,TCP,447,345,SF,0,0,0,98,78,BENIGN
0.59,UDP,438,291,SF,0,0,0,20,69,BENIGN
0.32,ICMP,206,425,S0,0,0,0,3,61,BENIGN
0.5,UDP,476,246,S0,0,0,0,64,58,BENIGN
0.49,ICMP,90,52,RSTO,0,1,0,7,18,BENIGN
0.34,ICMP,39,115,REJ,0,0,0,3,45,BENIGN
0.31,ICMP,166,244,REJ,0,0,0,43,79,Botnet
1.97,TCP,862,5,RSTO,0,0,0,45,23,BENIGN
0.07,TCP,208,172,REJ,0,0,0,4,50,BENIGN
1.13,ICMP,302,422,REJ,0,0,0,34,4,BruteForce
0.19,TCP,293,53,SF,0,0,0,70,98,BENIGN
0.42,UDP,42,20,S0,0,0,0,85,24,DoS
0.06,TCP,148,542,S0,0,1,0,44,12,BENIGN
0.31,TCP,368,288,RSTO,0,0,0,42,29,BENIGN
1.46,UDP,1072,58,SF,0,0,0,58,6,BENIGN
2.16,UDP,55,492,REJ,0,0,0,52,24,BENIGN
0.25,UDP,158,321,RSTO,0,0,0,68,86,BruteForce
0.62,ICMP,29,121,RSTO,0,0,0,49,17,Botnet
0.64,UDP,83,141,REJ,0,1,0,12,57,Infiltration
2.07,UDP,141,50,S0,0,0,0,51,32,PortScan
1.44,UDP,233,541,REJ,0,0,0,85,89,BENIGN
0.72,ICMP,78,213,RSTO,0,0,0,98,53,BENIGN
1.11,TCP,77,244,S0,0,1,0,7,26,BENIGN
1.88,ICMP,451,644,RSTO,0,0,0,62,91,BENIGN
0.01,TCP,986,4,SF,0,1,0,59,71,DoS
0.52,UDP,117,20,S0,0,0,0,40,35,BENIGN
2.38,ICMP,349,52,RSTO,0,0,0,50,98,BENIGN
1.35,ICMP,89,9,RSTO,0,0,0,40,27,Botnet
0.78,TCP,789,322,SF,0,0,0,85,8,PortScan
0.75,ICMP,335,301,REJ,1,1,0,25,35,PortScan
0.43,ICMP,486,71,S0,0,0,0,6,18,BENIGN
0.74,TCP,15,48,RSTO,1,0,0,91,23,BENIGN
1.07,ICMP,273,47,RSTO,0,2,0,64,94,BENIGN
0.54,ICMP,224,918,RSTO,0,0,0,99,16,BENIGN
1.25,UDP,104,354,RSTO,0,0,0,44,31,BENIGN
1.97,UDP,91,264,REJ,0,1,2,1,61,BENIGN
0.17,UDP,260,116,REJ,0,0,0,81,34,BENIGN
0.6,UDP,367,170,REJ,0,0,0,5,1,BENIGN
0.52,UDP,10,28,S0,0,0,0,44,73,BENIGN
1.16,ICMP,251,1888,REJ,0,1,1,58,68,BruteForce
0.29,ICMP,56,422,S0,0,0,1,96,45,BENIGN
1.02,UDP,45,291,REJ,0,0,1,18,58,BENIGN
2.1,TCP,292,265,RSTO,1,1,0,45,20,BENIGN
0.54,UDP,111,210,SF,0,0,0,58,81,BENIGN
2.42,ICMP,174,89,S0,0,0,0,41,44,BENIGN
4.99,TCP,133,77,SF,0,1,0,35,10,BENIGN
0.11,UDP,313,239,SF,0,0,0,36,46,BruteForce
0.27,TCP,190,21,RSTO,1,1,0,42,77,BruteForce
3.0,UDP,992,23,RSTO,0,0,0,74,57,BENIGN
3.18,ICMP,130,246,S0,0,0,0,2,38,BruteForce
0.1,UDP,404,757,S0,0,0,1,18,16,BENIGN
0.02,TCP,89,736,S0,0,1,0,35,39,BENIGN
0.18,ICMP,213,3,REJ,0,1,0,22,97,DoS
5.52,UDP,241,34,REJ,0,0,0,55,27,Infiltration
0.2,UDP,119,262,SF,0,1,0,69,80,DoS
0.7,UDP,191,566,S0,0,0,0,47,79,BENIGN
1.89,UDP,98,926,SF,0,0,0,24,80,BENIGN
0.02,ICMP,1,591,REJ,0,0,0,32,6,BENIGN
0.93,ICMP,72,339,SF,1,0,0,98,29,BENIGN
0.32,UDP,361,67,SF,0,1,0,11,40,BENIGN
1.98,ICMP,442,22,S0,0,0,0,10,17,BENIGN
0.33,TCP,98,14,S0,0,0,0,87,40,BENIGN
1.16,ICMP,157,284,SF,0,0,0,74,71,BENIGN
1.12,TCP,11,11,REJ,0,0,0,43,98,BENIGN
0.25,TCP,81,403,SF,0,0,1,7,55,BENIGN
0.04,ICMP,453,373,REJ,0,0,0,48,26,Botnet
0.53,UDP,279,24,SF,0,0,0,77,26,BENIGN
0.34,ICMP,69,711,SF,0,0,1,23,11,PortScan
1.66,TCP,89,221,S0,0,0,0,75,25,BENIGN
1.61,TCP,509,704,SF,0,0,0,99,42,DoS
0.61,ICMP,70,695,REJ,0,0,0,8,48,DoS
0.93,TCP,122,65,SF,0,1,1,87,2,Infiltration
0.93,ICMP,327,143,SF,0,0,0,7,92,BENIGN
1.76,ICMP,247,43,REJ,0,0,0,10,1,BENIGN
0.55,UDP,185,447,SF,0,1,0,12,6,BENIGN
0.32,TCP,689,210,SF,0,0,0,95,40,BENIGN
0.31,ICMP,74,792,SF,0,1,0,75,36,BENIGN
0.77,TCP,405,70,SF,0,1,0,37,1,Botnet
0.6,ICMP,51,349,REJ,0,0,0,26,15,BENIGN
0.58,ICMP,286,1359,RSTO,0,0,1,5,65,BENIGN
0.1,UDP,613,328,REJ,0,0,0,51,83,BENIGN
